;FINANCIALCONTRACTID;SOURCESYSTEM;BUSINESSPARTNERID2;DESCRIPTION;COMPANYROLE;COUNTERPARTYROLE;GOVERNINGLAWCOUNTRY;SIGNINGDATE;BANKINGBOOKORTRADINGBOOK;ASSOCIATEDPROJECT;AGREEDSTARTDATE;CLOSINGDATE;SEGREGATIONTYPE;CURRENCY3;ACCOUNTOPENINGDATE3;BUSINESSPARTNER
2505;1135;SAP_BCA;5135;CheckingAccount;BankManagingAccount;AccountHolder;US;01.11.2013;Banking;;01.11.2013;;;USD;01.11.2013;
2506;1136;SAP_BCA;5136;CheckingAccount;BankManagingAccount;AccountHolder;US;13.10.2016;Banking;;13.10.2016;;;USD;13.10.2016;
2507;1137;SAP_BCA;5137;CheckingAccount;BankManagingAccount;AccountHolder;US;24.03.2017;Banking;;24.03.2017;;;USD;24.03.2017;
2508;1138;SAP_BCA;5138;CheckingAccount;BankManagingAccount;AccountHolder;US;24.02.2016;Banking;;24.02.2016;;;USD;24.02.2016;
2509;1139;SAP_BCA;5139;CheckingAccount;BankManagingAccount;AccountHolder;US;03.07.2015;Banking;;03.07.2015;;;USD;03.07.2015;
2510;1140;SAP_BCA;5140;CheckingAccount;BankManagingAccount;AccountHolder;US;14.09.2012;Banking;;14.09.2012;;;USD;14.09.2012;
2511;1141;SAP_BCA;5141;CheckingAccount;BankManagingAccount;AccountHolder;US;05.09.2013;Banking;;05.09.2013;;;USD;05.09.2013;
2512;1142;SAP_BCA;5142;CheckingAccount;BankManagingAccount;AccountHolder;US;23.08.2016;Banking;;23.08.2016;;;USD;23.08.2016;
2513;1143;SAP_BCA;5143;CheckingAccount;BankManagingAccount;AccountHolder;US;08.06.2014;Banking;;08.06.2014;;;USD;08.06.2014;
2514;1144;SAP_BCA;5144;CheckingAccount;BankManagingAccount;AccountHolder;US;26.12.2015;Banking;;26.12.2015;;;USD;26.12.2015;
2515;1145;SAP_BCA;5145;CheckingAccount;BankManagingAccount;AccountHolder;US;29.10.2014;Banking;;29.10.2014;;;USD;29.10.2014;
2516;1146;SAP_BCA;5146;CheckingAccount;BankManagingAccount;AccountHolder;US;20.12.2015;Banking;;20.12.2015;;;USD;20.12.2015;
2517;1147;SAP_BCA;5147;CheckingAccount;BankManagingAccount;AccountHolder;US;15.11.2013;Banking;;15.11.2013;;;USD;15.11.2013;
2518;1148;SAP_BCA;5148;CheckingAccount;BankManagingAccount;AccountHolder;US;16.03.2012;Banking;;16.03.2012;;;USD;16.03.2012;
2519;1149;SAP_BCA;5149;CheckingAccount;BankManagingAccount;AccountHolder;US;13.09.2015;Banking;;13.09.2015;;;USD;13.09.2015;
2520;1150;SAP_BCA;5150;CheckingAccount;BankManagingAccount;AccountHolder;US;21.05.2014;Banking;;21.05.2014;;;USD;21.05.2014;
2521;1151;SAP_BCA;5151;CheckingAccount;BankManagingAccount;AccountHolder;US;08.05.2012;Banking;;08.05.2012;;;USD;08.05.2012;
2522;1152;SAP_BCA;5152;CheckingAccount;BankManagingAccount;AccountHolder;US;01.06.2016;Banking;;01.06.2016;;;USD;01.06.2016;
2523;1153;SAP_BCA;5153;CheckingAccount;BankManagingAccount;AccountHolder;US;10.10.2015;Banking;;10.10.2015;;;USD;10.10.2015;
2524;1154;SAP_BCA;5154;CheckingAccount;BankManagingAccount;AccountHolder;US;18.09.2013;Banking;;18.09.2013;;;USD;18.09.2013;
2525;1155;SAP_BCA;5155;CheckingAccount;BankManagingAccount;AccountHolder;US;04.12.2013;Banking;;04.12.2013;;;USD;04.12.2013;
2526;1156;SAP_BCA;5156;CheckingAccount;BankManagingAccount;AccountHolder;US;16.08.2016;Banking;;16.08.2016;;;USD;16.08.2016;
2527;1157;SAP_BCA;5157;CheckingAccount;BankManagingAccount;AccountHolder;US;22.01.2017;Banking;;22.01.2017;;;USD;22.01.2017;
2528;1158;SAP_BCA;5158;CheckingAccount;BankManagingAccount;AccountHolder;US;01.03.2016;Banking;;01.03.2016;;;USD;01.03.2016;
2529;1159;SAP_BCA;5159;CheckingAccount;BankManagingAccount;AccountHolder;US;13.01.2013;Banking;;13.01.2013;;;USD;13.01.2013;
2530;1160;SAP_BCA;5160;CheckingAccount;BankManagingAccount;AccountHolder;US;24.02.2015;Banking;;24.02.2015;;;USD;24.02.2015;
2531;1161;SAP_BCA;5161;CheckingAccount;BankManagingAccount;AccountHolder;US;10.05.2017;Banking;;10.05.2017;;;USD;10.05.2017;
2532;1162;SAP_BCA;5162;CheckingAccount;BankManagingAccount;AccountHolder;US;26.02.2012;Banking;;26.02.2012;;;USD;26.02.2012;
2533;1163;SAP_BCA;5163;CheckingAccount;BankManagingAccount;AccountHolder;US;06.04.2012;Banking;;06.04.2012;;;USD;06.04.2012;
2534;1164;SAP_BCA;5164;CheckingAccount;BankManagingAccount;AccountHolder;US;12.02.2016;Banking;;12.02.2016;;;USD;12.02.2016;
2535;1165;SAP_BCA;5165;CheckingAccount;BankManagingAccount;AccountHolder;US;25.08.2014;Banking;;25.08.2014;;;USD;25.08.2014;
2536;1166;SAP_BCA;5166;CheckingAccount;BankManagingAccount;AccountHolder;US;07.12.2012;Banking;;07.12.2012;;;USD;07.12.2012;
2537;1167;SAP_BCA;5167;CheckingAccount;BankManagingAccount;AccountHolder;US;25.07.2013;Banking;;25.07.2013;;;USD;25.07.2013;
2538;1168;SAP_BCA;5168;CheckingAccount;BankManagingAccount;AccountHolder;US;06.06.2016;Banking;;06.06.2016;;;USD;06.06.2016;
2539;1169;SAP_BCA;5169;CheckingAccount;BankManagingAccount;AccountHolder;US;01.12.2012;Banking;;01.12.2012;;;USD;01.12.2012;
2540;1170;SAP_BCA;5170;CheckingAccount;BankManagingAccount;AccountHolder;US;05.07.2014;Banking;;05.07.2014;;;USD;05.07.2014;
2541;1171;SAP_BCA;5171;CheckingAccount;BankManagingAccount;AccountHolder;US;20.02.2017;Banking;;20.02.2017;;;USD;20.02.2017;
2542;1172;SAP_BCA;5172;CheckingAccount;BankManagingAccount;AccountHolder;US;29.04.2015;Banking;;29.04.2015;;;USD;29.04.2015;
2543;1173;SAP_BCA;5173;CheckingAccount;BankManagingAccount;AccountHolder;US;10.03.2012;Banking;;10.03.2012;;;USD;10.03.2012;
2544;1174;SAP_BCA;5174;CheckingAccount;BankManagingAccount;AccountHolder;US;05.09.2015;Banking;;05.09.2015;;;USD;05.09.2015;
2545;1175;SAP_BCA;5175;CheckingAccount;BankManagingAccount;AccountHolder;US;07.03.2014;Banking;;07.03.2014;;;USD;07.03.2014;
2546;1176;SAP_BCA;5176;CheckingAccount;BankManagingAccount;AccountHolder;US;07.09.2015;Banking;;07.09.2015;;;USD;07.09.2015;
2547;1177;SAP_BCA;5177;CheckingAccount;BankManagingAccount;AccountHolder;US;10.05.2014;Banking;;10.05.2014;;;USD;10.05.2014;
2548;1178;SAP_BCA;5178;CheckingAccount;BankManagingAccount;AccountHolder;US;29.12.2016;Banking;;29.12.2016;;;USD;29.12.2016;
2549;1179;SAP_BCA;5179;CheckingAccount;BankManagingAccount;AccountHolder;US;29.03.2016;Banking;;29.03.2016;;;USD;29.03.2016;
2550;1180;SAP_BCA;5180;CheckingAccount;BankManagingAccount;AccountHolder;US;06.03.2017;Banking;;06.03.2017;;;USD;06.03.2017;
2551;1181;SAP_BCA;5181;CheckingAccount;BankManagingAccount;AccountHolder;US;26.11.2014;Banking;;26.11.2014;;;USD;26.11.2014;
2552;1182;SAP_BCA;5182;CheckingAccount;BankManagingAccount;AccountHolder;US;27.05.2015;Banking;;27.05.2015;;;USD;27.05.2015;
2553;1183;SAP_BCA;5183;CheckingAccount;BankManagingAccount;AccountHolder;US;29.01.2017;Banking;;29.01.2017;;;USD;29.01.2017;
2554;1184;SAP_BCA;5184;CheckingAccount;BankManagingAccount;AccountHolder;US;22.01.2014;Banking;;22.01.2014;;;USD;22.01.2014;
2555;1185;SAP_BCA;5185;CheckingAccount;BankManagingAccount;AccountHolder;US;12.03.2014;Banking;;12.03.2014;;;USD;12.03.2014;
2556;1186;SAP_BCA;5186;CheckingAccount;BankManagingAccount;AccountHolder;US;26.01.2014;Banking;;26.01.2014;;;USD;26.01.2014;
2557;1187;SAP_BCA;5187;CheckingAccount;BankManagingAccount;AccountHolder;US;02.05.2014;Banking;;02.05.2014;;;USD;02.05.2014;
2558;1188;SAP_BCA;5188;CheckingAccount;BankManagingAccount;AccountHolder;US;05.08.2012;Banking;;05.08.2012;;;USD;05.08.2012;
2559;1189;SAP_BCA;5189;CheckingAccount;BankManagingAccount;AccountHolder;US;22.03.2013;Banking;;22.03.2013;;;USD;22.03.2013;
2560;1190;SAP_BCA;5190;CheckingAccount;BankManagingAccount;AccountHolder;US;12.01.2012;Banking;;12.01.2012;;;USD;12.01.2012;
2561;1191;SAP_BCA;5191;CheckingAccount;BankManagingAccount;AccountHolder;US;14.10.2014;Banking;;14.10.2014;;;USD;14.10.2014;
2562;1192;SAP_BCA;5192;CheckingAccount;BankManagingAccount;AccountHolder;US;16.09.2012;Banking;;16.09.2012;;;USD;16.09.2012;
2563;1193;SAP_BCA;5193;CheckingAccount;BankManagingAccount;AccountHolder;US;20.01.2013;Banking;;20.01.2013;;;USD;20.01.2013;
2564;1194;SAP_BCA;5194;CheckingAccount;BankManagingAccount;AccountHolder;US;30.09.2013;Banking;;30.09.2013;;;USD;30.09.2013;
2565;1195;SAP_BCA;5195;CheckingAccount;BankManagingAccount;AccountHolder;US;02.09.2014;Banking;;02.09.2014;;;USD;02.09.2014;
2566;1196;SAP_BCA;5196;CheckingAccount;BankManagingAccount;AccountHolder;US;18.06.2013;Banking;;18.06.2013;;;USD;18.06.2013;
2567;1197;SAP_BCA;5197;CheckingAccount;BankManagingAccount;AccountHolder;US;22.05.2015;Banking;;22.05.2015;;;USD;22.05.2015;
2568;1198;SAP_BCA;5198;CheckingAccount;BankManagingAccount;AccountHolder;US;04.01.2015;Banking;;04.01.2015;;;USD;04.01.2015;
2569;1199;SAP_BCA;5199;CheckingAccount;BankManagingAccount;AccountHolder;US;28.11.2012;Banking;;28.11.2012;;;USD;28.11.2012;
2570;1200;SAP_BCA;5200;CheckingAccount;BankManagingAccount;AccountHolder;US;12.06.2013;Banking;;12.06.2013;;;USD;12.06.2013;
2571;1201;SAP_BCA;5201;CheckingAccount;BankManagingAccount;AccountHolder;US;05.05.2015;Banking;;05.05.2015;;;USD;05.05.2015;
2572;1202;SAP_BCA;5202;CheckingAccount;BankManagingAccount;AccountHolder;US;24.06.2015;Banking;;24.06.2015;;;USD;24.06.2015;
2573;1203;SAP_BCA;5203;CheckingAccount;BankManagingAccount;AccountHolder;US;06.03.2012;Banking;;06.03.2012;;;USD;06.03.2012;
2574;1204;SAP_BCA;5204;CheckingAccount;BankManagingAccount;AccountHolder;US;06.02.2015;Banking;;06.02.2015;;;USD;06.02.2015;
2575;1205;SAP_BCA;5205;CheckingAccount;BankManagingAccount;AccountHolder;US;07.03.2016;Banking;;07.03.2016;;;USD;07.03.2016;
2576;1206;SAP_BCA;5206;CheckingAccount;BankManagingAccount;AccountHolder;US;04.02.2013;Banking;;04.02.2013;;;USD;04.02.2013;
2577;1207;SAP_BCA;5207;CheckingAccount;BankManagingAccount;AccountHolder;US;20.12.2012;Banking;;20.12.2012;;;USD;20.12.2012;
2578;1208;SAP_BCA;5208;CheckingAccount;BankManagingAccount;AccountHolder;US;24.08.2014;Banking;;24.08.2014;;;USD;24.08.2014;
2579;1209;SAP_BCA;5209;CheckingAccount;BankManagingAccount;AccountHolder;US;05.08.2013;Banking;;05.08.2013;;;USD;05.08.2013;
2580;1210;SAP_BCA;5210;CheckingAccount;BankManagingAccount;AccountHolder;US;26.12.2016;Banking;;26.12.2016;;;USD;26.12.2016;
2581;1211;SAP_BCA;5211;CheckingAccount;BankManagingAccount;AccountHolder;US;13.11.2013;Banking;;13.11.2013;;;USD;13.11.2013;
2582;1212;SAP_BCA;5212;CheckingAccount;BankManagingAccount;AccountHolder;US;20.11.2014;Banking;;20.11.2014;;;USD;20.11.2014;
2583;1213;SAP_BCA;5213;CheckingAccount;BankManagingAccount;AccountHolder;US;24.08.2012;Banking;;24.08.2012;;;USD;24.08.2012;
2584;1214;SAP_BCA;5214;CheckingAccount;BankManagingAccount;AccountHolder;US;20.01.2014;Banking;;20.01.2014;;;USD;20.01.2014;
2585;1215;SAP_BCA;5215;CheckingAccount;BankManagingAccount;AccountHolder;US;27.05.2014;Banking;;27.05.2014;;;USD;27.05.2014;
2586;1216;SAP_BCA;5216;CheckingAccount;BankManagingAccount;AccountHolder;US;18.03.2016;Banking;;18.03.2016;;;USD;18.03.2016;
2587;1217;SAP_BCA;5217;CheckingAccount;BankManagingAccount;AccountHolder;US;29.01.2012;Banking;;29.01.2012;;;USD;29.01.2012;
2588;1218;SAP_BCA;5218;CheckingAccount;BankManagingAccount;AccountHolder;US;26.11.2012;Banking;;26.11.2012;;;USD;26.11.2012;
2589;1219;SAP_BCA;5219;CheckingAccount;BankManagingAccount;AccountHolder;US;12.05.2014;Banking;;12.05.2014;;;USD;12.05.2014;
2590;1220;SAP_BCA;5220;CheckingAccount;BankManagingAccount;AccountHolder;US;06.02.2016;Banking;;06.02.2016;;;USD;06.02.2016;
2591;1221;SAP_BCA;5221;CheckingAccount;BankManagingAccount;AccountHolder;US;15.06.2014;Banking;;15.06.2014;;;USD;15.06.2014;
2592;1222;SAP_BCA;5222;CheckingAccount;BankManagingAccount;AccountHolder;US;03.08.2013;Banking;;03.08.2013;;;USD;03.08.2013;
2593;1223;SAP_BCA;5223;CheckingAccount;BankManagingAccount;AccountHolder;US;05.06.2016;Banking;;05.06.2016;;;USD;05.06.2016;
2594;1224;SAP_BCA;5224;CheckingAccount;BankManagingAccount;AccountHolder;US;04.04.2017;Banking;;04.04.2017;;;USD;04.04.2017;
2595;1225;SAP_BCA;5225;CheckingAccount;BankManagingAccount;AccountHolder;US;24.12.2015;Banking;;24.12.2015;;;USD;24.12.2015;
2596;1226;SAP_BCA;5226;CheckingAccount;BankManagingAccount;AccountHolder;US;28.09.2014;Banking;;28.09.2014;;;USD;28.09.2014;
2597;1227;SAP_BCA;5227;CheckingAccount;BankManagingAccount;AccountHolder;US;06.03.2014;Banking;;06.03.2014;;;USD;06.03.2014;
2598;1228;SAP_BCA;5228;CheckingAccount;BankManagingAccount;AccountHolder;US;06.06.2014;Banking;;06.06.2014;;;USD;06.06.2014;
2599;1229;SAP_BCA;5229;CheckingAccount;BankManagingAccount;AccountHolder;US;01.05.2017;Banking;;01.05.2017;;;USD;01.05.2017;
2600;1230;SAP_BCA;5230;CheckingAccount;BankManagingAccount;AccountHolder;US;19.09.2013;Banking;;19.09.2013;;;USD;19.09.2013;
2601;1231;SAP_BCA;5231;CheckingAccount;BankManagingAccount;AccountHolder;US;12.02.2017;Banking;;12.02.2017;;;USD;12.02.2017;
2602;1232;SAP_BCA;5232;CheckingAccount;BankManagingAccount;AccountHolder;US;25.09.2013;Banking;;25.09.2013;;;USD;25.09.2013;
2603;1233;SAP_BCA;5233;CheckingAccount;BankManagingAccount;AccountHolder;US;15.06.2017;Banking;;15.06.2017;;;USD;15.06.2017;
2604;1234;SAP_BCA;5234;CheckingAccount;BankManagingAccount;AccountHolder;US;18.02.2014;Banking;;18.02.2014;;;USD;18.02.2014;
2605;1235;SAP_BCA;5235;CheckingAccount;BankManagingAccount;AccountHolder;US;04.07.2013;Banking;;04.07.2013;;;USD;04.07.2013;
2606;1236;SAP_BCA;5236;CheckingAccount;BankManagingAccount;AccountHolder;US;04.04.2012;Banking;;04.04.2012;;;USD;04.04.2012;
2607;1237;SAP_BCA;5237;CheckingAccount;BankManagingAccount;AccountHolder;US;22.03.2016;Banking;;22.03.2016;;;USD;22.03.2016;
2608;1238;SAP_BCA;5238;CheckingAccount;BankManagingAccount;AccountHolder;US;16.11.2012;Banking;;16.11.2012;;;USD;16.11.2012;
2609;1239;SAP_BCA;5239;CheckingAccount;BankManagingAccount;AccountHolder;US;02.04.2015;Banking;;02.04.2015;;;USD;02.04.2015;
2610;1240;SAP_BCA;5240;CheckingAccount;BankManagingAccount;AccountHolder;US;02.02.2017;Banking;;02.02.2017;;;USD;02.02.2017;
2611;1241;SAP_BCA;5241;CheckingAccount;BankManagingAccount;AccountHolder;US;05.09.2016;Banking;;05.09.2016;;;USD;05.09.2016;
2612;1242;SAP_BCA;5242;CheckingAccount;BankManagingAccount;AccountHolder;US;12.02.2016;Banking;;12.02.2016;;;USD;12.02.2016;
2613;1243;SAP_BCA;5243;CheckingAccount;BankManagingAccount;AccountHolder;US;21.11.2015;Banking;;21.11.2015;;;USD;21.11.2015;
2614;1244;SAP_BCA;5244;CheckingAccount;BankManagingAccount;AccountHolder;US;30.06.2016;Banking;;30.06.2016;;;USD;30.06.2016;
2615;1245;SAP_BCA;5245;CheckingAccount;BankManagingAccount;AccountHolder;US;23.02.2012;Banking;;23.02.2012;;;USD;23.02.2012;
2616;1246;SAP_BCA;5246;CheckingAccount;BankManagingAccount;AccountHolder;US;30.11.2016;Banking;;30.11.2016;;;USD;30.11.2016;
2617;1247;SAP_BCA;5247;CheckingAccount;BankManagingAccount;AccountHolder;US;03.04.2017;Banking;;03.04.2017;;;USD;03.04.2017;
2618;1248;SAP_BCA;5248;CheckingAccount;BankManagingAccount;AccountHolder;US;07.09.2014;Banking;;07.09.2014;;;USD;07.09.2014;
2619;1249;SAP_BCA;5249;CheckingAccount;BankManagingAccount;AccountHolder;US;04.08.2013;Banking;;04.08.2013;;;USD;04.08.2013;
2620;1250;SAP_BCA;5250;CheckingAccount;BankManagingAccount;AccountHolder;US;24.02.2012;Banking;;24.02.2012;;;USD;24.02.2012;
2621;1251;SAP_BCA;5251;CheckingAccount;BankManagingAccount;AccountHolder;US;23.05.2013;Banking;;23.05.2013;;;USD;23.05.2013;
2622;1252;SAP_BCA;5252;CheckingAccount;BankManagingAccount;AccountHolder;US;02.01.2015;Banking;;02.01.2015;;;USD;02.01.2015;
2623;1253;SAP_BCA;5253;CheckingAccount;BankManagingAccount;AccountHolder;US;13.08.2012;Banking;;13.08.2012;;;USD;13.08.2012;
2624;1254;SAP_BCA;5254;CheckingAccount;BankManagingAccount;AccountHolder;US;02.05.2014;Banking;;02.05.2014;;;USD;02.05.2014;
2625;1255;SAP_BCA;5255;CheckingAccount;BankManagingAccount;AccountHolder;US;14.04.2014;Banking;;14.04.2014;;;USD;14.04.2014;
2626;1256;SAP_BCA;5256;CheckingAccount;BankManagingAccount;AccountHolder;US;22.06.2013;Banking;;22.06.2013;;;USD;22.06.2013;
2627;1257;SAP_BCA;5257;CheckingAccount;BankManagingAccount;AccountHolder;US;23.08.2016;Banking;;23.08.2016;;;USD;23.08.2016;
2628;1258;SAP_BCA;5258;CheckingAccount;BankManagingAccount;AccountHolder;US;01.03.2013;Banking;;01.03.2013;;;USD;01.03.2013;
2629;1259;SAP_BCA;5259;CheckingAccount;BankManagingAccount;AccountHolder;US;05.10.2012;Banking;;05.10.2012;;;USD;05.10.2012;
2630;1260;SAP_BCA;5260;CheckingAccount;BankManagingAccount;AccountHolder;US;24.02.2012;Banking;;24.02.2012;;;USD;24.02.2012;
2631;1261;SAP_BCA;5261;CheckingAccount;BankManagingAccount;AccountHolder;US;11.07.2016;Banking;;11.07.2016;;;USD;11.07.2016;
2632;1262;SAP_BCA;5262;CheckingAccount;BankManagingAccount;AccountHolder;US;25.04.2013;Banking;;25.04.2013;;;USD;25.04.2013;
2633;1263;SAP_BCA;5263;CheckingAccount;BankManagingAccount;AccountHolder;US;05.09.2012;Banking;;05.09.2012;;;USD;05.09.2012;
2634;1264;SAP_BCA;5264;CheckingAccount;BankManagingAccount;AccountHolder;US;16.05.2013;Banking;;16.05.2013;;;USD;16.05.2013;
2635;1265;SAP_BCA;5265;CheckingAccount;BankManagingAccount;AccountHolder;US;19.01.2016;Banking;;19.01.2016;;;USD;19.01.2016;
2636;1266;SAP_BCA;5266;CheckingAccount;BankManagingAccount;AccountHolder;US;04.02.2015;Banking;;04.02.2015;;;USD;04.02.2015;
2637;1267;SAP_BCA;5267;CheckingAccount;BankManagingAccount;AccountHolder;US;27.09.2013;Banking;;27.09.2013;;;USD;27.09.2013;
2638;1268;SAP_BCA;5268;CheckingAccount;BankManagingAccount;AccountHolder;US;31.12.2014;Banking;;31.12.2014;;;USD;31.12.2014;
2639;1269;SAP_BCA;5269;CheckingAccount;BankManagingAccount;AccountHolder;US;21.03.2014;Banking;;21.03.2014;;;USD;21.03.2014;
2640;1270;SAP_BCA;5270;CheckingAccount;BankManagingAccount;AccountHolder;US;01.09.2013;Banking;;01.09.2013;;;USD;01.09.2013;
2641;1271;SAP_BCA;5271;CheckingAccount;BankManagingAccount;AccountHolder;US;10.06.2013;Banking;;10.06.2013;;;USD;10.06.2013;
2642;1272;SAP_BCA;5272;CheckingAccount;BankManagingAccount;AccountHolder;US;20.12.2016;Banking;;20.12.2016;;;USD;20.12.2016;
2643;1273;SAP_BCA;5273;CheckingAccount;BankManagingAccount;AccountHolder;US;13.04.2013;Banking;;13.04.2013;;;USD;13.04.2013;
2644;1274;SAP_BCA;5274;CheckingAccount;BankManagingAccount;AccountHolder;US;01.10.2012;Banking;;01.10.2012;;;USD;01.10.2012;
2645;1275;SAP_BCA;5275;CheckingAccount;BankManagingAccount;AccountHolder;US;30.05.2012;Banking;;30.05.2012;;;USD;30.05.2012;
2646;1276;SAP_BCA;5276;CheckingAccount;BankManagingAccount;AccountHolder;US;11.10.2014;Banking;;11.10.2014;;;USD;11.10.2014;
2647;1277;SAP_BCA;5277;CheckingAccount;BankManagingAccount;AccountHolder;US;20.06.2013;Banking;;20.06.2013;;;USD;20.06.2013;
2648;1278;SAP_BCA;5278;CheckingAccount;BankManagingAccount;AccountHolder;US;18.10.2015;Banking;;18.10.2015;;;USD;18.10.2015;
2649;1279;SAP_BCA;5279;CheckingAccount;BankManagingAccount;AccountHolder;US;18.01.2015;Banking;;18.01.2015;;;USD;18.01.2015;
2650;1280;SAP_BCA;5280;CheckingAccount;BankManagingAccount;AccountHolder;US;02.03.2015;Banking;;02.03.2015;;;USD;02.03.2015;
2651;1281;SAP_BCA;5281;CheckingAccount;BankManagingAccount;AccountHolder;US;23.01.2014;Banking;;23.01.2014;;;USD;23.01.2014;
2652;1282;SAP_BCA;5282;CheckingAccount;BankManagingAccount;AccountHolder;US;08.02.2013;Banking;;08.02.2013;;;USD;08.02.2013;
2653;1283;SAP_BCA;5283;CheckingAccount;BankManagingAccount;AccountHolder;US;10.04.2012;Banking;;10.04.2012;;;USD;10.04.2012;
2654;1284;SAP_BCA;5284;CheckingAccount;BankManagingAccount;AccountHolder;US;03.08.2015;Banking;;03.08.2015;;;USD;03.08.2015;
2655;1285;SAP_BCA;5285;CheckingAccount;BankManagingAccount;AccountHolder;US;01.12.2015;Banking;;01.12.2015;;;USD;01.12.2015;
2656;1286;SAP_BCA;5286;CheckingAccount;BankManagingAccount;AccountHolder;US;26.06.2016;Banking;;26.06.2016;;;USD;26.06.2016;
2657;1287;SAP_BCA;5287;CheckingAccount;BankManagingAccount;AccountHolder;US;19.03.2013;Banking;;19.03.2013;;;USD;19.03.2013;
2658;1288;SAP_BCA;5288;CheckingAccount;BankManagingAccount;AccountHolder;US;24.10.2012;Banking;;24.10.2012;;;USD;24.10.2012;
2659;1289;SAP_BCA;5289;CheckingAccount;BankManagingAccount;AccountHolder;US;11.07.2012;Banking;;11.07.2012;;;USD;11.07.2012;
2660;1290;SAP_BCA;5290;CheckingAccount;BankManagingAccount;AccountHolder;US;01.08.2012;Banking;;01.08.2012;;;USD;01.08.2012;
2661;1291;SAP_BCA;5291;CheckingAccount;BankManagingAccount;AccountHolder;US;04.06.2012;Banking;;04.06.2012;;;USD;04.06.2012;
2662;1292;SAP_BCA;5292;CheckingAccount;BankManagingAccount;AccountHolder;US;15.08.2013;Banking;;15.08.2013;;;USD;15.08.2013;
2663;1293;SAP_BCA;5293;CheckingAccount;BankManagingAccount;AccountHolder;US;26.03.2016;Banking;;26.03.2016;;;USD;26.03.2016;
2664;1294;SAP_BCA;5294;CheckingAccount;BankManagingAccount;AccountHolder;US;17.08.2012;Banking;;17.08.2012;;;USD;17.08.2012;
2665;1295;SAP_BCA;5295;CheckingAccount;BankManagingAccount;AccountHolder;US;12.12.2014;Banking;;12.12.2014;;;USD;12.12.2014;
2666;1296;SAP_BCA;5296;CheckingAccount;BankManagingAccount;AccountHolder;US;06.11.2016;Banking;;06.11.2016;;;USD;06.11.2016;
2667;1297;SAP_BCA;5297;CheckingAccount;BankManagingAccount;AccountHolder;US;16.02.2012;Banking;;16.02.2012;;;USD;16.02.2012;
2668;1298;SAP_BCA;5298;CheckingAccount;BankManagingAccount;AccountHolder;US;01.02.2013;Banking;;01.02.2013;;;USD;01.02.2013;
2669;1299;SAP_BCA;5299;CheckingAccount;BankManagingAccount;AccountHolder;US;19.06.2013;Banking;;19.06.2013;;;USD;19.06.2013;
2670;1300;SAP_BCA;5300;CheckingAccount;BankManagingAccount;AccountHolder;US;14.06.2016;Banking;;14.06.2016;;;USD;14.06.2016;
2671;1301;SAP_BCA;5301;CheckingAccount;BankManagingAccount;AccountHolder;US;13.10.2014;Banking;;13.10.2014;;;USD;13.10.2014;
2672;1302;SAP_BCA;5302;CheckingAccount;BankManagingAccount;AccountHolder;US;02.10.2012;Banking;;02.10.2012;;;USD;02.10.2012;
2673;1303;SAP_BCA;5303;CheckingAccount;BankManagingAccount;AccountHolder;US;01.06.2014;Banking;;01.06.2014;;;USD;01.06.2014;
2674;1304;SAP_BCA;5304;CheckingAccount;BankManagingAccount;AccountHolder;US;13.02.2016;Banking;;13.02.2016;;;USD;13.02.2016;
2675;1305;SAP_BCA;5305;CheckingAccount;BankManagingAccount;AccountHolder;US;22.01.2017;Banking;;22.01.2017;;;USD;22.01.2017;
2676;1306;SAP_BCA;5306;CheckingAccount;BankManagingAccount;AccountHolder;US;31.07.2012;Banking;;31.07.2012;;;USD;31.07.2012;
2677;1307;SAP_BCA;5307;CheckingAccount;BankManagingAccount;AccountHolder;US;08.12.2015;Banking;;08.12.2015;;;USD;08.12.2015;
2678;1308;SAP_BCA;5308;CheckingAccount;BankManagingAccount;AccountHolder;US;03.01.2015;Banking;;03.01.2015;;;USD;03.01.2015;
2679;1309;SAP_BCA;5309;CheckingAccount;BankManagingAccount;AccountHolder;US;02.06.2015;Banking;;02.06.2015;;;USD;02.06.2015;
